#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 150  80
# Band-Index    1
   0.64218    -12.196971
   0.63623    -12.195534
   0.63028    -12.194191
   0.62433    -12.192938
   0.61837    -12.191771
   0.61242    -12.190688
   0.60647    -12.189684
   0.60051    -12.188757
   0.59456    -12.187903
   0.58861    -12.187119
   0.58265    -12.186403
   0.57670    -12.185751
   0.57075    -12.185162
   0.56479    -12.184631
   0.55884    -12.184159
   0.55289    -12.183741
   0.54693    -12.183377
   0.54098    -12.183065
   0.53503    -12.182803
   0.52907    -12.182591
   0.52312    -12.182427
   0.51717    -12.182310
   0.51121    -12.182241
   0.50526    -12.182218
   0.50526    -12.182218
   0.49495    -12.181488
   0.48464    -12.179330
   0.47432    -12.175827
   0.46401    -12.171106
   0.45370    -12.165314
   0.44339    -12.158608
   0.43308    -12.151211
   0.42277    -12.153281
   0.41246    -12.156535
   0.40215    -12.160144
   0.39183    -12.163955
   0.38152    -12.167885
   0.37121    -12.171883
   0.36090    -12.175917
   0.35059    -12.179960
   0.34028    -12.183991
   0.32997    -12.187993
   0.31965    -12.191949
   0.30934    -12.195839
   0.29903    -12.199641
   0.28872    -12.203322
   0.27841    -12.206819
   0.26810    -12.209980
   0.25779    -12.212303
   0.24747    -12.211921
   0.23716    -12.206960
   0.22685    -12.199919
   0.21654    -12.192480
   0.20623    -12.185086
   0.19592    -12.177878
   0.18561    -12.170918
   0.17529    -12.164239
   0.16498    -12.157867
   0.15467    -12.151820
   0.14436    -12.146112
   0.13405    -12.140757
   0.12374    -12.135769
   0.11343    -12.131159
   0.10311    -12.126941
   0.09280    -12.123130
   0.08249    -12.119742
   0.07218    -12.116797
   0.06187    -12.114320
   0.05156    -12.112331
   0.04125    -12.110831
   0.03093    -12.109782
   0.02062    -12.109114
   0.01031    -12.108754
   0.00000    -12.108655
 
# Band-Index    5
   0.00000    -12.103391
   0.01031    -12.103552
   0.02062    -12.103962
   0.03093    -12.104574
   0.04125    -12.105313
   0.05156    -12.106104
   0.06187    -12.106902
   0.07218    -12.107703
   0.08249    -12.108520
   0.09280    -12.109367
   0.10311    -12.110254
   0.11343    -12.111187
   0.12374    -12.112169
   0.13405    -12.113198
   0.14436    -12.114275
   0.15467    -12.115394
   0.16498    -12.116553
   0.17529    -12.117748
   0.18561    -12.118973
   0.19592    -12.120223
   0.20623    -12.121494
   0.21654    -12.122781
   0.22685    -12.124077
   0.23716    -12.125377
   0.24747    -12.126677
   0.25779    -12.127971
   0.26810    -12.129254
   0.27841    -12.130520
   0.28872    -12.131764
   0.29903    -12.132981
   0.30934    -12.134166
   0.31965    -12.135314
   0.32997    -12.136419
   0.34028    -12.137477
   0.35059    -12.138481
   0.36090    -12.139425
   0.37121    -12.140300
   0.38152    -12.141095
   0.39183    -12.141794
   0.40215    -12.142368
   0.41246    -12.142769
   0.42277    -12.143404
   0.43308    -12.150585
   0.44339    -12.149014
   0.45370    -12.148282
   0.46401    -12.148045
   0.47432    -12.148005
   0.48464    -12.148030
   0.49495    -12.148060
   0.50526    -12.148072
   0.50526    -12.148072
   0.51121    -12.148113
   0.51717    -12.148237
   0.52312    -12.148442
   0.52907    -12.148730
   0.53503    -12.149097
   0.54098    -12.149543
   0.54693    -12.150067
   0.55289    -12.150666
   0.55884    -12.151338
   0.56479    -12.152081
   0.57075    -12.152890
   0.57670    -12.153763
   0.58265    -12.154695
   0.58861    -12.155683
   0.59456    -12.156722
   0.60051    -12.157806
   0.60647    -12.158931
   0.61242    -12.160092
   0.61837    -12.161283
   0.62433    -12.162499
   0.63028    -12.163734
   0.63623    -12.164983
   0.64218    -12.166239
   0.64814    -12.167497
   0.65409    -12.168752
   0.66004    -12.169998
   0.66600    -12.171229
   0.67195    -12.172441
   0.67790    -12.173628
   0.68386    -12.174784
   0.68981    -12.175907
   0.69576    -12.176990
   0.70172    -12.178030
   0.70767    -12.179024
   0.71362    -12.179966
   0.71958    -12.180855
   0.72553    -12.181687
   0.73148    -12.182459
   0.73744    -12.183170
   0.74339    -12.183818
   0.74934    -12.184401
   0.75530    -12.184917
   0.76125    -12.185367
   0.76720    -12.185748
   0.77316    -12.186063
   0.77911    -12.186309
   0.78506    -12.186487
   0.79102    -12.186599
   0.79697    -12.186645
   0.79697    -12.186645
   0.80888    -12.186612
   0.82078    -12.186325
   0.83269    -12.185795
   0.84460    -12.185034
   0.85650    -12.184057
   0.86841    -12.182880
   0.88032    -12.181519
   0.89222    -12.179986
   0.90413    -12.178274
   0.91604    -12.173011
   0.92794    -12.162150
   0.93985    -12.151155
   0.95176    -12.146463
   0.96366    -12.150780
   0.97557    -12.154664
   0.98748    -12.157179
   0.99938    -12.157366
   1.01129    -12.155985
   1.02320    -12.153998
   1.03510    -12.151774
   1.04701    -12.149446
   1.05892    -12.147075
   1.07082    -12.144691
   1.08273    -12.142317
   1.09464    -12.139969
   1.10654    -12.137656
   1.11845    -12.135391
   1.13036    -12.133181
   1.14226    -12.131033
   1.15417    -12.128956
   1.16607    -12.126955
   1.17798    -12.125035
   1.18989    -12.123202
   1.20179    -12.121459
   1.21370    -12.119812
   1.22561    -12.118263
   1.23751    -12.116815
   1.24942    -12.115471
   1.26133    -12.114231
   1.27323    -12.113096
   1.28514    -12.112062
   1.29705    -12.111116
   1.30895    -12.110213
   1.32086    -12.109157
   1.33277    -12.107555
   1.34467    -12.105844
   1.35658    -12.104517
   1.36849    -12.103690
   1.38039    -12.103391
 
# Band-Index    6
   1.38039    -12.042790
   1.36849    -12.042659
   1.35658    -12.042266
   1.34467    -12.041613
   1.33277    -12.040701
   1.32086    -12.039530
   1.30895    -12.038105
   1.29705    -12.036427
   1.28514    -12.034501
   1.27323    -12.032330
   1.26133    -12.029918
   1.24942    -12.027271
   1.23751    -12.024395
   1.22561    -12.021298
   1.21370    -12.017987
   1.20179    -12.014473
   1.18989    -12.010768
   1.17798    -12.006893
   1.16607    -12.002885
   1.15417    -11.999062
   1.14226    -12.000376
   1.13036    -12.002734
   1.11845    -12.005227
   1.10654    -12.007843
   1.09464    -12.010706
   1.08273    -12.018661
   1.07082    -12.029101
   1.05892    -12.039796
   1.04701    -12.050656
   1.03510    -12.061645
   1.02320    -12.072729
   1.01129    -12.083884
   0.99938    -12.095087
   0.98748    -12.106314
   0.97557    -12.117543
   0.96366    -12.128748
   0.95176    -12.139857
   0.93985    -12.141734
   0.92794    -12.137185
   0.91604    -12.132621
   0.90413    -12.128112
   0.89222    -12.123689
   0.88032    -12.119378
   0.86841    -12.115204
   0.85650    -12.111189
   0.84460    -12.107354
   0.83269    -12.103724
   0.82078    -12.100324
   0.80888    -12.097193
   0.79697    -12.094469
   0.79697    -12.094469
   0.79102    -12.094755
   0.78506    -12.095643
   0.77911    -12.096798
   0.77316    -12.098058
   0.76720    -12.099357
   0.76125    -12.100667
   0.75530    -12.101974
   0.74934    -12.103271
   0.74339    -12.104553
   0.73744    -12.105817
   0.73148    -12.107060
   0.72553    -12.108282
   0.71958    -12.109480
   0.71362    -12.110653
   0.70767    -12.111801
   0.70172    -12.112922
   0.69576    -12.114016
   0.68981    -12.115082
   0.68386    -12.116120
   0.67790    -12.117129
   0.67195    -12.118107
   0.66600    -12.119055
   0.66004    -12.119972
   0.65409    -12.120859
   0.64814    -12.121712
   0.64218    -12.122534
   0.63623    -12.123322
   0.63028    -12.124077
